# perl-suite-fails.tsv — the ROW-level fail baseline for tools/run-perl-suite.pl
# (task #993 / docs/plan-test-audit-s464.md §3 I1).  The companion suite's
# answer to baselines/fail-baseline.tsv: until this file existed the 273 DIFF
# files were blessed as COUNTS only, so #964's failing row sat inside op/sub.t's
# "12 not ok" for months with nothing naming it.
#
# One line per DIVERGING TAP row:
#   <rel> <TAB> <PERL's test#> <TAB> <perl verb> <TAB> <PCL verb> <TAB> <rowkey>
# rowkey = PERL's test DESCRIPTION (test NUMBERS are the unstable coordinate,
# task #177), with the same fallbacks as perl-suite-expected-rows.tsv: "#N" for
# an unnamed test, "*extra* <desc>" for a PCL-ONLY row, "*summary*" for the
# log's test#-0 summary rows.  The JOIN KEY is (rel, rowkey), compared as a
# MULTISET.  got/expected are NOT here: perl's TAP does not carry them on the
# ok line (they are in the diag, which the runner does not keep).
#
# GENERATED: `tools/run-perl-suite.pl --all --bless-fails`.  A run only rewrites
# the files it MEASURED; a file that produced no comparable TAP this run keeps
# its blessed rows (they are UNVERIFIED, never "fixed").
#
# NOT IN HERE: files registered in perl-suite-expected.tsv (XDIFF) or
# perl-suite-fixture.tsv (FIXTURE) — their rows are already gated per row by
# those registries, and one row must have exactly one gate.
#
# TRUNCATION: a file with more than 500 diverging rows writes only its first
# 500 to the per-test log, so its multiset here is PARTIAL and a new failure
# past row 500 is invisible.  The log says so in a `# TRUNCATED:` line and the
# runner counts such files in every report.
#
# *rows-unstable*: a file whose ONLY line here is
#   <rel> <TAB> 0 <TAB> (none) <TAB> rows-unstable <TAB> *rows-unstable* <cause>
# opts OUT of the row check and KEEPS that line through a bless — the same
# hand-placed opt-out perl-suite-expected-rows.tsv has carried since s336.  It
# is a MEASURED claim: the file's row SET is nondeterministic, its COUNTS are
# not, so the count snapshot and the shortfall still gate it.  Registered
# s468be (task #1082): op/hash.t, op/inc.t, op/undef.t, op/utfhash.t, whose
# descriptions interpolate perl's own hash order ("uses >0 heads (6)", "k1:
# delete", "key '2' incremented correctly") and were measured DIFFERENT in two
# runs of ONE tree.
# taken-at: s468bc 2026-09-04 (main) + s468be 2026-09-04 (the ten s468be
#   files) + s469bf 2026-09-05 (run/cloexec.t re-blessed; re/pat.t +
#   re/pat_advanced.t + re/regexp_unicode_prop.t hand-registered
#   *rows-unstable*) + s470bi 2026-09-05 (op/loopctl.t + op/rt119311.t ONLY,
#   --bless-fails after READING every new row) + s470bk 2026-09-05
#   (op/closure.t + op/gv.t ONLY, --bless-fails after READING every removed
#   row) -- hand-merged, only the named files were ever re-measured.
# s470bi (task #1022 half (a), RULED by Fable in s470 and blessed with its
#   cost VISIBLE): a bare `last`/`next`/`redo` whose loop is not lexically in
#   the sub now DIES at its own site, trappably, instead of doing nothing
#   silently (`for` ran to completion: n=303 where perl says 1) or reaching
#   SBCL as "attempt to GO to nonexistent tag".  TWENTY-FIVE rows therefore
#   stop being PRODUCED, in two files, with ONE cause:
#     op/loopctl.t   22 rows -> (missing).  #1022(a): sub test_last { last } dies at the site; rows after it wait on #1022(b)
#       Its `sub test_last { last }` is called at line 920 outside any eval,
#       so the file aborts at test 41 and rows 41-67 never run.
#     op/rt119311.t   3 rows -> (missing).  #1022(a): the six `{ foo(sub { ...; last }) }` sites die at the site; waits on #1022(b)
#       (rows 7-9; 10-18 were already blessed missing, and 19/20's PCL
#       numbers shift 10/11 -> 7/8 as a consequence.)
#   NOT FIXED, WAITING: half (b) -- a catch frame per loop ENTRY -- wins every
#   one of these rows back, and when it lands they must be re-verified, not
#   assumed (a row that fails for a NEW reason is a NEW row).
# s470bk 2026-09-05 -- SEVEN rows FIXED, in two files, with two causes, both
#   shipped by s470bi and merged to main before this bless (the rows are
#   BI's residue: its worktree was gone, so the bookkeeping fell here).
#   Every removed row was READ from this run's .suitelog/*.fails.tsv:
#     op/closure.t  4 rows -> gone.  #1083 (a sub whose body compiles perl at
#       RUN time is cloned per evaluation): *summary*, "cloneable with //ee",
#       "cloneable with use re eval", and "cloning closure proto with no
#       CvOUTSIDE" (that last one was `(missing)`, not `not ok` -- it is the
#       row #1084's do-FILE fix made PRODUCIBLE, which is why the SHORTFALL
#       row for the same file went 1 -> 0 in the same run).
#       Verdict op/closure.t P 281/1 C 277/5, parallel and serial agreeing.
#     op/gv.t       3 rows -> gone.  #1020 (`undef *GLOB` clears every slot,
#       where it used to be a silent no-op): "[at t/op/gv.t line 105]",
#       "line 106", "line 107".  Verdict op/gv.t P 304/0 C 134/57, parallel
#       and serial agreeing; its 4 aborted forms ("Died at gv.t line N") are
#       PRE-EXISTING and already on the snapshot row.
base/rs.t	16	ok	not ok	$/ = []; produced expected error message
base/rs.t	15	ok	not ok	$/ = []; should die
base/rs.t	24	ok	not ok	$/ = \*STDOUT; produced expected error message
base/rs.t	23	ok	not ok	$/ = \*STDOUT; should die
base/rs.t	14	ok	not ok	$/ = \-1; produced expected error message
base/rs.t	13	ok	not ok	$/ = \-1; should die
base/rs.t	12	ok	not ok	$/ = \0; produced expected error message
base/rs.t	11	ok	not ok	$/ = \0; should die
base/rs.t	20	ok	not ok	$/ = \\1; produced expected error message
base/rs.t	19	ok	not ok	$/ = \\1; should die
base/rs.t	22	ok	not ok	$/ = qr/foo/; produced expected error message
base/rs.t	21	ok	not ok	$/ = qr/foo/; should die
base/rs.t	18	ok	not ok	$/ = {}; produced expected error message
base/rs.t	17	ok	not ok	$/ = {}; should die
base/rs.t	25	ok	not ok	$/ preserved when set to bad value
cmd/subval.t	27	ok	not ok	#27
cmd/subval.t	28	ok	not ok	#28
cmd/subval.t	33	ok	not ok [PCL #34]	#33
cmd/subval.t	35	ok	not ok [PCL #36]	#35
cmd/subval.t	36	ok	(missing)	#36
cmd/subval.t	0	(none)	renumbered	*summary*
comp/bproto.t	1	ok	not ok	#1
comp/bproto.t	2	ok	not ok	#2
comp/bproto.t	3	ok	not ok	#3
comp/bproto.t	4	ok	not ok	#4
comp/bproto.t	5	ok	not ok	#5
comp/bproto.t	6	ok	not ok	#6
comp/colon.t	10	ok	not ok	#10
comp/colon.t	11	ok	not ok	#11
comp/colon.t	18	ok	not ok	#18
comp/colon.t	24	ok	not ok	#24
comp/colon.t	4	ok	not ok	#4
comp/colon.t	5	ok	not ok	#5
comp/colon.t	6	ok	not ok	#6
comp/colon.t	7	ok	not ok	#7
comp/colon.t	8	ok	not ok	#8
comp/colon.t	9	ok	not ok	#9
comp/decl.t	7	ok	(missing)	#7
comp/decl.t	8	ok	(missing)	#8
comp/decl.t	9	ok	(missing)	#9
comp/decl.t	0	(none)	renumbered	*summary*
comp/filter_exception.t	2	ok	not ok	[at t/comp/filter_exception.t line 28]
comp/filter_exception.t	4	ok	not ok	[at t/comp/filter_exception.t line 30]
comp/final_line_num.t	0	ok*	(no TAP)	*summary*
comp/fold.t	0	(none)	renumbered	*summary*
comp/fold.t	30	ok	not ok [PCL #34]	1+undef_constant is not folded outside warninsg scope
comp/fold.t	14	ok	not ok	lone m// is not bound via =~ after ? : folding
comp/fold.t	15	ok	not ok	lone m// is not bound via =~ after || folding
comp/fold.t	13	ok	not ok	missing die hook
comp/fold.t	10	ok	not ok	missing warn hook
comp/fold.t	22	ok	not ok [PCL #24]	print followed by const && BEAR
comp/fold.t	20	ok	not ok	print followed by const ? BEAR : BEAR
comp/fold.t	21	ok	not ok [PCL #22]	print followed by const ? BEAR : BEAR (again)
comp/fold.t	23	ok	not ok [PCL #26]	print followed by const || URSINE
comp/fold.t	28	ok	not ok [PCL #32]	qq with no vars is a constant
comp/form_scope.t	1	ok	not ok [PCL #5]	#1
comp/form_scope.t	14	ok	(missing)	#14
comp/form_scope.t	2	ok	not ok [PCL #9]	#2
comp/form_scope.t	3	ok	(missing)	#3
comp/form_scope.t	4	ok	(missing)	#4
comp/form_scope.t	6	ok	(missing)	#6
comp/form_scope.t	7	ok	(missing)	#7
comp/form_scope.t	8	ok	(missing)	#8
comp/form_scope.t	0	(none)	renumbered	*summary*
comp/form_scope.t	10	ok	(missing)	closure inside forma
comp/form_scope.t	5	ok	(missing)	closure var not available when outer sub is inactive
comp/form_scope.t	9	ok	(missing)	closure var not available when outer sub is undefined
comp/form_scope.t	13	ok	(missing)	formats closing over redefined subs (got SCALAR)
comp/form_scope.t	11	ok	(missing)	recursive formats
comp/form_scope.t	12	ok	(missing)	recursive formats
comp/line_debug.t	1	ok	not ok	#1
comp/line_debug.t	10	ok	not ok	#10
comp/line_debug.t	11	ok	not ok	#11
comp/line_debug.t	12	ok	not ok	#12
comp/line_debug.t	13	ok	not ok	#13
comp/line_debug.t	14	ok	not ok	#14
comp/line_debug.t	15	ok	not ok	#15
comp/line_debug.t	16	ok	not ok	#16
comp/line_debug.t	17	ok	not ok	#17
comp/line_debug.t	18	ok	not ok	#18
comp/line_debug.t	19	ok	not ok	#19
comp/line_debug.t	20	ok	not ok	#20
comp/line_debug.t	21	ok	not ok	#21
comp/line_debug.t	22	ok	not ok	#22
comp/line_debug.t	23	ok	not ok	#23
comp/line_debug.t	24	ok	not ok	#24
comp/line_debug.t	25	ok	not ok	#25
comp/line_debug.t	3	ok	not ok	#3
comp/line_debug.t	4	ok	not ok	#4
